index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
10,20180429,NYA,ANA,2,1,27,31,4,34,6,N,1.0,0.6666666666666666,0.6638101186758276,0.577316747264609
11,20180430,NYA,HOU,1,2,28,29,3,28,5,N,0.0,0.6428571428571429,0.6588926996570309,0.5735842935936095
12,20180501,NYA,HOU,4,0,29,34,7,32,6,N,1.0,0.6551724137931034,0.6696403150801936,0.5776709272754632
13,20180502,NYA,HOU,4,0,30,36,9,32,5,N,1.0,0.6666666666666666,0.6799669026385952,0.5815299761007124
14,20180503,NYA,HOU,6,5,31,33,8,37,9,N,1.0,0.6774193548387096,0.6768205413026296,0.5793828814938311
97,20180504,NYA,CLE,7,6,32,37,11,36,10,Y,1.0,0.6875,0.6728463020485196,0.5770280414832536
98,20180505,NYA,CLE,5,2,33,28,4,32,5,Y,1.0,0.696969696969697,0.6777942584630405,0.5785388651230081
99,20180506,NYA,CLE,7,4,34,30,6,30,4,Y,1.0,0.7058823529411765,0.6804537644212224,0.5792417708658403
100,20180508,NYA,BOS,3,2,35,29,6,35,8,Y,1.0,0.7142857142857143,0.6806309448859093,0.5783864078398511
101,20180509,NYA,BOS,9,6,36,33,12,36,12,Y,1.0,0.7222222222222222,0.6811320754716981,0.5783550509050893
102,20180510,NYA,BOS,4,5,37,32,5,37,10,Y,0.0,0.7027027027027027,0.6744013199946487,0.5746122162528405
103,20180511,NYA,OAK,5,10,38,33,7,41,14,Y,0.0,0.6842105263157895,0.6556119633594526,0.5658524468178733
104,20180512,NYA,OAK,7,6,39,43,11,35,6,Y,1.0,0.6923076923076923,0.6530488512790082,0.5643894489708957
105,20180513,NYA,OAK,6,2,40,35,12,35,8,Y,1.0,0.7,0.6594535140946897,0.5666826394573097
15,20180515,NYA,WAS,3,5,41,33,9,31,8,N,0.0,0.6829268292682927,0.6518804243008679,0.5628186497341494
16,20180518,NYA,KCA,2,5,42,34,8,31,6,N,0.0,0.6666666666666666,0.6426066088240724,0.5582823865774316
17,20180519,NYA,KCA,8,3,43,39,14,32,9,N,1.0,0.6744186046511628,0.6501195715081298,0.5611639117729675
18,20180520,NYA,KCA,10,1,44,40,14,30,4,N,1.0,0.6818181818181818,0.665689875768707,0.5675343590579427
19,20180521,NYA,TEX,10,5,45,39,12,31,5,N,1.0,0.6888888888888889,0.6706632923085806,0.5694991890631651
20,20180522,NYA,TEX,4,6,46,34,7,28,6,N,0.0,0.6739130434782609,0.6631642121785698,0.5658378715762176
21,20180523,NYA,TEX,10,12,47,43,14,36,11,N,0.0,0.6595744680851063,0.652224182019191,0.5612379450117817
106,20180525,NYA,ANA,2,1,48,28,5,30,6,Y,1.0,0.6666666666666666,0.6532462338354886,0.5610544758077353
107,20180526,NYA,ANA,4,11,49,33,7,36,11,Y,0.0,0.6530612244897959,0.6356822534500831,0.5535672819473021
108,20180527,NYA,ANA,3,1,50,29,5,29,4,Y,1.0,0.66,0.6383956597558613,0.5541912603799737
109,20180528,NYA,HOU,1,5,51,33,7,34,7,Y,0.0,0.6470588235294118,0.629388777174944,0.5501246218748956
110,20180529,NYA,HOU,6,5,52,43,14,39,10,Y,1.0,0.6538461538461539,0.6285705974751294,0.5495530215524017
111,20180530,NYA,HOU,5,3,53,30,8,35,7,Y,1.0,0.660377358490566,0.6302858109727725,0.5499201873160345
22,20180601,NYA,BAL,4,1,54,38,12,31,5,N,1.0,0.6666666666666666,0.6344387702216172,0.5511758733960107
23,20180602,NYA,BAL,8,5,55,40,13,37,11,N,1.0,0.6727272727272727,0.6365485106551012,0.5518337196685884
24,20180604,NYA,DET,7,4,56,34,7,35,6,N,1.0,0.6785714285714286,0.6390344086701002,0.5525848676972801
25,20180604,NYA,DET,2,4,57,34,7,31,8,N,0.0,0.6666666666666666,0.6342560189285781,0.550345400690661
26,20180605,NYA,TOR,7,2,58,34,9,30,3,N,1.0,0.6724137931034483,0.6404698300130575,0.5525067965369003
27,20180606,NYA,TOR,3,0,59,45,8,41,4,N,1.0,0.6779661016949152,0.6446647920674856,0.5537145726835988
28,20180608,NYA,NYN,4,1,60,30,5,30,4,N,1.0,0.6833333333333333,0.6483100097633548,0.5547552921715281
29,20180609,NYA,NYN,4,3,61,31,8,33,6,N,1.0,0.6885245901639344,0.6482112967743766,0.5543938708935744
30,20180610,NYA,NYN,0,2,62,30,3,29,5,N,0.0,0.6774193548387096,0.6445541482129256,0.5525469615735163
112,20180612,NYA,WAS,3,0,63,30,8,31,5,Y,1.0,0.6825396825396826,0.6485927198491762,0.5536859733154417
113,20180613,NYA,WAS,4,5,64,33,8,31,10,Y,0.0,0.671875,0.6449087293631915,0.5520436483721278
114,20180614,NYA,TBA,4,3,65,29,6,31,6,Y,1.0,0.676923076923077,0.6448523416736375,0.5517386269094867
115,20180615,NYA,TBA,5,0,66,32,9,28,4,Y,1.0,0.6818181818181818,0.651340717370853,0.5538472378923032
116,20180616,NYA,TBA,4,1,67,32,8,30,5,Y,1.0,0.6865671641791045,0.6546862548783229,0.5547693875389451
117,20180617,NYA,TBA,1,3,68,33,7,36,11,Y,0.0,0.6764705882352942,0.6507498106538753,0.5529465777089219
31,20180618,NYA,WAS,4,2,69,34,9,33,7,N,1.0,0.6811594202898551,0.6523411586482767,0.5532435515226468
118,20180619,NYA,SEA,7,2,70,34,11,30,2,Y,1.0,0.6857142857142857,0.6575755683537555,0.5549625859936462
119,20180620,NYA,SEA,7,5,71,35,11,35,10,Y,1.0,0.6901408450704225,0.657660575717333,0.5548454771854814
120,20180621,NYA,SEA,4,3,72,32,8,32,9,Y,1.0,0.6944444444444444,0.657473752864765,0.5545110597243541
32,20180622,NYA,TBA,1,2,73,31,5,31,10,N,0.0,0.684931506849315,0.6553875312706319,0.5533953552480313
33,20180623,NYA,TBA,0,4,74,29,4,32,9,N,0.0,0.6756756756756757,0.6488827623007315,0.5507262623220958
34,20180624,NYA,TBA,6,7,75,45,10,43,10,N,0.0,0.6666666666666666,0.6447611868704173,0.549144109569113
35,20180625,NYA,PHI,4,2,76,33,7,30,3,N,1.0,0.6710526315789473,0.6462879157483892,0.5494435339234138
36,20180626,NYA,PHI,6,0,77,36,10,32,6,N,1.0,0.6753246753246753,0.653201596674694,0.5516639903557556
