,date,team1,team2,team1_rs,team2_rs,team1_ra,team2_ra,team1_gn,team2_gn,team1_at_bats,team2_at_bats,team1_hits,team2_hits,team1_win,team2_win,team1_win_frac_acutal,team2_win_frac_actual,team1_win_frac_cum_pyth,team2_win_frac_cum_pyth,team1_win_frac_cum_pythpat,team2_win_frac_cum_pythpat,team1_past_rs,team2_past_rs,team1_past_ra,team2_past_ra,team1_past_avg_rs,team2_past_avg_rs,team1_past_avg_ra,team2_past_avg_ra
22,20140426,ANA,NYA,3,4,4,3,23,24,36,31,9,7,0.0,1.0,1.0,0.5833333333333334,0.6304448206864707,0.4585965656137376,0.5627117070528472,0.4811015934709661,125,100,94,110,5.434782608695652,4.166666666666667,4.086956521739131,4.583333333333333
23,20140427,ANA,NYA,2,3,3,2,24,25,31,27,6,3,0.0,1.0,1.0,0.6,0.6235932253422383,0.4640106995217638,0.5582770936393935,0.483847611637464,128,104,98,113,5.333333333333333,4.16,4.083333333333333,4.52
24,20140428,ANA,CLE,6,3,3,6,25,26,29,32,7,5,1.0,0.0,1.0,0.4230769230769231,0.631004366812227,0.418725884574337,0.5611690399776145,0.4642051686152724,130,98,101,113,5.2,3.769230769230769,4.04,4.346153846153846
25,20140429,ANA,CLE,6,4,4,6,26,27,35,34,12,10,1.0,0.0,1.0,0.4074074074074074,0.6335302249591555,0.4136960600375234,0.5617576208950461,0.4622758005915964,136,101,104,119,5.230769230769231,3.740740740740741,4.0,4.407407407407407
26,20140430,ANA,CLE,7,1,1,7,27,28,30,28,8,3,1.0,0.0,1.0,0.3928571428571428,0.6513995657531835,0.3920446615491975,0.5695815535819048,0.453091171121635,142,105,108,125,5.2592592592592595,3.75,4.0,4.464285714285714
27,20140502,ANA,TEX,2,5,5,2,28,29,35,35,8,9,0.0,1.0,1.0,0.5517241379310345,0.6369528172751907,0.4300334041907075,0.5618538081081301,0.4697929009620407,149,114,109,135,5.321428571428571,3.9310344827586206,3.892857142857143,4.655172413793103
28,20140503,ANA,TEX,5,3,3,5,29,30,37,36,14,10,1.0,0.0,1.0,0.5333333333333333,0.64,0.4246747317963935,0.5625894432503817,0.4677842498231211,151,119,114,137,5.206896551724138,3.966666666666667,3.9310344827586206,4.566666666666666
29,20140504,ANA,TEX,3,14,14,3,30,31,34,40,9,15,0.0,1.0,1.0,0.5483870967741935,0.5956599594741059,0.4680043521165962,0.5421891141599812,0.4863942336817433,156,122,117,142,5.2,3.935483870967742,3.9,4.580645161290323
30,20140505,ANA,NYA,4,1,1,4,31,31,28,31,4,6,1.0,0.0,1.0,0.5161290322580645,0.6039369899756779,0.4312373331929566,0.5453063219866087,0.4708206998574487,159,127,131,143,5.129032258064516,4.096774193548387,4.225806451612903,4.612903225806452
31,20140506,ANA,NYA,3,4,4,3,32,32,30,32,6,8,0.0,1.0,1.0,0.53125,0.5983670633197256,0.436429215509468,0.542349014293121,0.4733315686105108,163,128,132,147,5.09375,4.0,4.125,4.59375
32,20140507,ANA,NYA,2,9,9,2,33,33,33,36,6,12,0.0,1.0,1.0,0.5454545454545454,0.5730877784320494,0.4625101779690589,0.5310917515315244,0.4844189306181201,166,132,136,150,5.03030303030303,4.0,4.121212121212121,4.545454545454546
33,20140509,ANA,TOR,4,3,3,4,34,36,34,33,9,7,1.0,0.0,1.0,0.5,0.574580484773151,0.5552241335480044,0.5314027173111118,0.522901430482561,168,178,145,158,4.9411764705882355,4.944444444444445,4.264705882352941,4.388888888888889
34,20140510,ANA,TOR,5,3,3,5,35,37,37,33,12,6,1.0,0.0,1.0,0.4864864864864865,0.5787733234805099,0.548319702000162,0.5328851089796418,0.5198449724343842,172,181,148,162,4.914285714285715,4.891891891891892,4.228571428571429,4.378378378378378
35,20140511,ANA,TOR,9,3,3,9,36,38,38,33,12,6,1.0,0.0,1.0,0.4736842105263157,0.5932912608039511,0.5302752293577981,0.5388373862534648,0.5123468487765018,177,184,151,167,4.916666666666667,4.842105263157895,4.194444444444445,4.394736842105263
36,20140512,ANA,TOR,3,7,7,3,37,39,32,32,7,9,0.0,1.0,1.0,0.4871794871794871,0.5794912559618441,0.5401495471963489,0.5327670641568344,0.5162735600887626,186,187,154,176,5.027027027027027,4.794871794871795,4.162162162162162,4.512820512820513
37,20140513,ANA,PHI,4,3,3,4,38,37,35,29,7,4,1.0,0.0,1.0,0.4594594594594595,0.5806999766154806,0.4037304569615078,0.5329613836971185,0.4612249283834133,189,141,161,171,4.973684210526316,3.810810810810811,4.2368421052631575,4.621621621621622
38,20140514,ANA,PHI,3,0,0,3,39,38,33,33,8,5,1.0,0.0,1.0,0.4473684210526316,0.5881920627143558,0.3955742083174361,0.5356332989544315,0.45837775153853,193,144,164,175,4.948717948717949,3.789473684210526,4.205128205128205,4.605263157894737
39,20140515,ANA,TBA,6,5,5,6,40,42,34,33,8,8,1.0,0.0,1.0,0.4285714285714285,0.5882505586390832,0.4587481249147688,0.5354548444902147,0.4840901461027127,196,169,164,183,4.9,4.023809523809524,4.1,4.357142857142857
40,20140516,ANA,TBA,0,3,3,0,41,43,31,33,4,6,0.0,1.0,1.0,0.4418604651162791,0.5797010854122862,0.467248322147651,0.5315967820911567,0.4875154212578692,202,174,169,189,4.926829268292683,4.046511627906977,4.121951219512195,4.395348837209302
41,20140517,ANA,TBA,6,0,0,6,42,44,30,29,9,5,1.0,0.0,1.0,0.4318181818181818,0.5938941357346804,0.4517259278484298,0.5369925672659326,0.4817255681099391,202,177,172,189,4.809523809523809,4.0227272727272725,4.095238095238095,4.295454545454546
42,20140518,ANA,TBA,6,2,2,6,43,45,35,32,12,5,1.0,0.0,1.0,0.4222222222222222,0.6020086234094016,0.4422986665194224,0.5399696429732197,0.4782764129133232,208,177,172,195,4.837209302325581,3.933333333333333,4.0,4.333333333333333
43,20140519,ANA,HOU,2,5,5,2,44,45,31,33,6,10,0.0,1.0,1.0,0.3777777777777777,0.5928561444527746,0.3713146121920983,0.5360224016301239,0.4507135974585644,214,161,174,214,4.863636363636363,3.577777777777778,3.9545454545454546,4.7555555555555555
